"zcta5","state","cd114","stab","zipname","pop10","afact"
"ZIP Census Tabulation Area","FIPS state","cd114","State Postal Code","zipname","Total Pop, 2010 census","zcta5 to cd114 alloc factor"
"89419","32","02","NV","Lovelock, NV",5150,1 
"89420","32","04","NV","Luning, NV (PO Boxes)",48,1 
"89421","32","02","NV","Fort McDermitt, NV",541,0.853 
"89421","41","02","OR","Fort McDermitt, NV",93,0.147 
"89422","32","04","NV","Mina, NV",165,1 
"89423","32","02","NV","Johnson Lane, NV",10465,1 
"89424","32","02","NV","Nixon, NV",341,1 
"89425","32","02","NV","Orovada, NV",432,1 
"89426","32","02","NV","Paradise Valley, NV",208,1 
"89427","32","04","NV","Schurz, NV",746,1 
"89428","32","02","NV","Silver City, NV (PO Boxes)",179,1 
"89429","32","02","NV","Silver Springs, NV",7627,1 
"89430","32","04","NV","Smith Valley, NV",433,1 
"89431","32","02","NV","Sparks, NV",36189,1 
"89433","32","02","NV","Sun Valley, NV",20188,1 
"89434","32","02","NV","Sparks, NV",25416,1 
"89436","32","02","NV","Sparks, NV",36867,1 
"89438","32","02","NV","Valmy, NV (PO Boxes)",48,1 
"89439","06","01","CA","Verdi, NV",80,0.056 
"89439","32","02","NV","Verdi, NV",1337,0.944 
"89440","32","02","NV","Virginia City, NV",947,1 
"89441","32","02","NV","Spanish Springs, NV",11542,1 
"89442","32","02","NV","Wadsworth, NV",1118,1 
"89444","32","02","NV","Topaz Ranch Estates, NV",1542,0.564 
"89444","32","04","NV","Topaz Ranch Estates, NV",1192,0.436 
"89445","32","02","NV","Winnemucca, NV",16114,1 
"89446","32","02","NV","Winnemucca, NV",36,1 
"89447","32","02","NV","Yerington, NV",288,0.036 
"89447","32","04","NV","Yerington, NV",7643,0.964 
"89448","32","02","NV","Round Hill Village, NV",1695,1 
"89449","32","02","NV","Kingsbury, NV",2994,1 
"89450","32","02","NV","Incline Village, NV",86,1 
"89451","32","02","NV","Incline Village, NV",8930,1 
"89460","32","02","NV","Gardnerville Ranchos, NV",13236,1 
"89501","32","02","NV","Reno, NV",4252,1 
"89502","32","02","NV","Reno, NV",43566,1 
"89503","32","02","NV","Reno, NV",27891,1 
"89506","32","02","NV","Reno, NV",38379,1 
"89508","32","02","NV","Cold Springs, NV",11662,1 
"89509","32","02","NV","Reno, NV",33395,1 
"89510","32","02","NV","Reno, NV",1685,1 
"89511","32","02","NV","Reno, NV",25011,1 
"89512","32","02","NV","Reno, NV",25574,1 
"89519","32","02","NV","Reno, NV",8392,1 
"89521","32","02","NV","Reno, NV",25716,1 
"89523","32","02","NV","Reno, NV",31373,1 
"89701","32","02","NV","Carson, NV",27625,1 
"89703","32","02","NV","Carson, NV",9714,1 
"89704","32","02","NV","Washoe Valley, NV",4290,1 
"89705","32","02","NV","Indian Hills, NV",4969,1 
"89706","32","02","NV","Carson, NV",19510,1 
"89801","32","02","NV","Elko, NV",23298,1 
"89815","32","02","NV","Spring Creek, NV",13346,1 
"89820","32","02","NV","Battle Mountain, NV",5358,1 
"89821","32","02","NV","Crescent Valley, NV",482,1 
"89822","32","02","NV","Carlin, NV",2513,1 
"89823","32","02","NV","Deeth, NV",273,1 
"89825","32","02","NV","Jackpot, NV",1228,1 
"89826","32","02","NV","Jarbidge, NV",42,1 
"89828","32","02","NV","Lamoille, NV",268,1 
"89830","32","02","NV","Montello, NV (PO Boxes)",270,1 
"89831","32","02","NV","Mountain City, NV",78,1 
"89832","16","01","ID","Owyhee, NV",356,0.273 
"89832","32","02","NV","Owyhee, NV",948,0.727 
"89833","32","02","NV","Ruby Valley, NV",201,1 
"89834","32","02","NV","Tuscarora, NV",126,1 
"89835","32","02","NV","Wells, NV",1822,1 
"89883","32","02","NV","West Wendover, NV",4488,1 
"90001","06","40","CA","Florence-Graham, CA",49804,0.872 
"90001","06","43","CA","Florence-Graham, CA",3278,0.057 
"90001","06","44","CA","Florence-Graham, CA",4028,0.071 
"90002","06","43","CA","Los Angeles, CA",14034,0.274 
"90002","06","44","CA","Los Angeles, CA",37189,0.726 
"90003","06","37","CA","Los Angeles, CA",2347,0.035 
"90003","06","40","CA","Los Angeles, CA",28461,0.429 
"90003","06","43","CA","Los Angeles, CA",35458,0.535 
"90004","06","28","CA","Los Angeles, CA",12958,0.208 
"90004","06","33","CA","Los Angeles, CA",2975,0.048 
"90004","06","34","CA","Los Angeles, CA",46247,0.744 
"90005","06","33","CA","Los Angeles, CA",10,0 
"90005","06","34","CA","Los Angeles, CA",34845,0.925 
"90005","06","37","CA","Los Angeles, CA",2826,0.075 
"90006","06","34","CA","Los Angeles, CA",59185,1 
"90007","06","34","CA","Los Angeles, CA",2816,0.069 
"90007","06","37","CA","Los Angeles, CA",38005,0.929 
"90007","06","40","CA","Los Angeles, CA",99,0.002 
"90008","06","37","CA","Los Angeles, CA",32327,1 
"90010","06","33","CA","Los Angeles, CA",528,0.139 
"90010","06","34","CA","Los Angeles, CA",3103,0.817 
"90010","06","37","CA","Los Angeles, CA",169,0.044 
"90011","06","37","CA","Los Angeles, CA",1192,0.011 
"90011","06","40","CA","Los Angeles, CA",102700,0.989 
"90012","06","34","CA","Los Angeles, CA",31103,1 
"90013","06","34","CA","Los Angeles, CA",11772,1 
"90014","06","34","CA","Los Angeles, CA",7005,1 
"90015","06","34","CA","Los Angeles, CA",17970,0.946 
"90015","06","37","CA","Los Angeles, CA",711,0.037 
"90015","06","40","CA","Los Angeles, CA",305,0.016 
"90016","06","37","CA","Los Angeles, CA",47596,1 
"90017","06","34","CA","Los Angeles, CA",23768,1 
"90018","06","34","CA","Los Angeles, CA",2715,0.055 
"90018","06","37","CA","Los Angeles, CA",46595,0.945 
"90019","06","34","CA","Los Angeles, CA",13187,0.205 
"90019","06","37","CA","Los Angeles, CA",51271,0.795 
"90020","06","33","CA","Los Angeles, CA",1006,0.026 
"90020","06","34","CA","Los Angeles, CA",37961,0.974 
"90021","06","34","CA","Los Angeles, CA",3468,0.878 
"90021","06","40","CA","Los Angeles, CA",483,0.122 
"90022","06","34","CA","East Los Angeles, CA",190,0.003 
"90022","06","38","CA","East Los Angeles, CA",69,0.001 
"90022","06","40","CA","East Los Angeles, CA",66920,0.996 
"90023","06","34","CA","Los Angeles, CA",27978,0.61 
"90023","06","40","CA","Los Angeles, CA",17925,0.39 
"90024","06","33","CA","Los Angeles, CA",32831,0.692 
"90024","06","37","CA","Los Angeles, CA",14621,0.308 
"90025","06","33","CA","Los Angeles, CA",269,0.006 
"90025","06","37","CA","Los Angeles, CA",41878,0.994 
"90026","06","28","CA","Los Angeles, CA",39078,0.576 
"90026","06","34","CA","Los Angeles, CA",28791,0.424 
"90027","06","28","CA","Los Angeles, CA",45151,1 
"90028","06","28","CA","Los Angeles, CA",28714,1 
"90029","06","28","CA","Los Angeles, CA",38617,1 
"90031","06","28","CA","Los Angeles, CA",3757,0.096 
"90031","06","34","CA","Los Angeles, CA",35559,0.904 
"90032","06","34","CA","Los Angeles, CA",45786,1 
"90033","06","34","CA","Los Angeles, CA",48852,1 
"90034","06","37","CA","Los Angeles, CA",57964,1 
"90035","06","33","CA","Los Angeles, CA",4,0 
"90035","06","37","CA","Los Angeles, CA",28414,1 
"90036","06","28","CA","Los Angeles, CA",2863,0.078 
"90036","06","33","CA","Los Angeles, CA",29025,0.787 
"90036","06","37","CA","Los Angeles, CA",4977,0.135 
"90037","06","37","CA","Los Angeles, CA",46770,0.751 
"90037","06","40","CA","Los Angeles, CA",15506,0.249 
"90038","06","28","CA","Los Angeles, CA",28917,1 
"90039","06","28","CA","Los Angeles, CA",28514,1 
"90040","06","40","CA","Commerce, CA",12520,1 
"90041","06","34","CA","Los Angeles, CA",27425,1 
"90042","06","27","CA","Los Angeles, CA",3,0 
"90042","06","34","CA","Los Angeles, CA",62427,1 
"90043","06","37","CA","Los Angeles, CA",44789,1 
"90044","06","37","CA","Los Angeles, CA",35999,0.401 
"90044","06","43","CA","Los Angeles, CA",53780,0.599 
"90045","06","37","CA","Los Angeles, CA",1,0 
"90045","06","43","CA","Los Angeles, CA",39479,1 
"90046","06","28","CA","Los Angeles, CA",46837,0.964 
"90046","06","30","CA","Los Angeles, CA",78,0.002 
"90046","06","33","CA","Los Angeles, CA",1666,0.034 
"90047","06","37","CA","Los Angeles, CA",24649,0.507 
"90047","06","43","CA","Los Angeles, CA",23957,0.493 
"90048","06","28","CA","Los Angeles, CA",4352,0.203 
"90048","06","33","CA","Los Angeles, CA",15570,0.728 
"90048","06","37","CA","Los Angeles, CA",1475,0.069 
"90049","06","30","CA","Los Angeles, CA",2,0 
"90049","06","33","CA","Los Angeles, CA",35480,1 
"90056","06","37","CA","Ladera Heights, CA",7827,1 
"90057","06","34","CA","Los Angeles, CA",44998,1 
"90058","06","34","CA","Los Angeles, CA",97,0.03 
"90058","06","40","CA","Los Angeles, CA",3126,0.97 
"90059","06","43","CA","Los Angeles, CA",6824,0.167 
"90059","06","44","CA","Los Angeles, CA",34128,0.833 
"90061","06","43","CA","Los Angeles, CA",12591,0.469 
"90061","06","44","CA","Los Angeles, CA",14281,0.531 
"90062","06","37","CA","Los Angeles, CA",32821,1 
"90063","06","34","CA","East Los Angeles, CA",39941,0.716 
"90063","06","40","CA","East Los Angeles, CA",15817,0.284 
"90064","06","33","CA","Los Angeles, CA",1,0 
"90064","06","37","CA","Los Angeles, CA",25402,1 
"90065","06","28","CA","Los Angeles, CA",3,0 
"90065","06","34","CA","Los Angeles, CA",45524,1 
"90066","06","33","CA","Los Angeles, CA",2,0 
"90066","06","37","CA","Los Angeles, CA",54512,0.986 
"90066","06","43","CA","Los Angeles, CA",763,0.014 
"90067","06","37","CA","Los Angeles, CA",2424,1 
"90068","06","28","CA","Los Angeles, CA",21509,0.965 
"90068","06","30","CA","Los Angeles, CA",777,0.035 
"90069","06","28","CA","West Hollywood, CA",20483,1 
"90071","06","34","CA","Los Angeles, CA",15,1 
"90073","06","33","CA","Los Angeles, CA",539,1 
"90077","06","30","CA","Los Angeles, CA",63,0.007 
"90077","06","33","CA","Los Angeles, CA",9314,0.993 
"90089","06","34","CA","Los Angeles, CA",91,0.028 
"90089","06","37","CA","Los Angeles, CA",3126,0.972 
"90094","06","43","CA","Los Angeles, CA",5464,1 
"90095","06","33","CA","Ucla, Los Angeles, CA",3,1 
"90201","06","40","CA","Bell Gardens, CA",101279,1 
"90210","06","28","CA","Beverly Hills, CA",6,0 
"90210","06","30","CA","Beverly Hills, CA",191,0.009 
"90210","06","33","CA","Beverly Hills, CA",21544,0.991 
"90211","06","33","CA","Beverly Hills, CA",8434,1 
"90212","06","33","CA","Beverly Hills, CA",11529,0.998 
"90212","06","37","CA","Beverly Hills, CA",26,0.002 
"90220","06","44","CA","Compton, CA",49328,1 
"90221","06","44","CA","Compton, CA",53704,1 
"90222","06","44","CA","Willowbrook, CA",31869,1 
"90230","06","37","CA","Culver City, CA",31764,1 
"90230","06","43","CA","Culver City, CA",2,0 
"90232","06","37","CA","Culver City, CA",15149,1 
"90240","06","40","CA","Downey, CA",25876,1 
"90241","06","40","CA","Downey, CA",42399,1 
"90242","06","40","CA","Downey, CA",43497,1 
"90245","06","33","CA","El Segundo, CA",16654,1 
"90247","06","43","CA","Gardena, CA",47487,1 
"90248","06","43","CA","Los Angeles, CA",8219,0.826 
"90248","06","44","CA","Los Angeles, CA",1728,0.174 
"90249","06","43","CA","Gardena, CA",26669,1 
"90250","06","43","CA","Hawthorne, CA",93193,1 
"90254","06","33","CA","Hermosa Beach, CA",19506,1 
"90255","06","40","CA","Huntington Park, CA",58942,0.785 
"90255","06","44","CA","Huntington Park, CA",16124,0.215 
"90260","06","43","CA","Lawndale, CA",34924,1 
"90262","06","44","CA","Lynwood, CA",69745,1 
"90263","06","33","CA","Malibu, CA",1612,1 
"90265","06","26","CA","Malibu, CA",601,0.033 
"90265","06","33","CA","Malibu, CA",17515,0.967 
"90266","06","33","CA","Manhattan Beach, CA",35135,1 
"90270","06","40","CA","Maywood, CA",27372,1 
"90272","06","33","CA","Los Angeles, CA",22986,1 
"90274","06","33","CA","Palos Verdes Estates, CA",25209,1 
"90275","06","33","CA","Rancho Palos Verdes, CA",41804,1 
"90277","06","33","CA","Redondo Beach, CA",35293,1 
"90278","06","33","CA","Redondo Beach, CA",40071,1 
"90280","06","44","CA","South Gate, CA",94396,1 
"90290","06","33","CA","Topanga, CA",6368,1 
"90291","06","33","CA","Los Angeles, CA",25610,0.904 
"90291","06","37","CA","Los Angeles, CA",2731,0.096 
"90292","06","33","CA","Los Angeles, CA",19454,0.902 
"90292","06","37","CA","Los Angeles, CA",2122,0.098 
"90293","06","33","CA","Los Angeles, CA",3172,0.261 
"90293","06","43","CA","Los Angeles, CA",8960,0.739 
"90301","06","43","CA","Inglewood, CA",36568,1 
"90302","06","37","CA","Inglewood, CA",286,0.01 
"90302","06","43","CA","Inglewood, CA",29129,0.99 
"90303","06","43","CA","Inglewood, CA",26176,1 
"90304","06","43","CA","Lennox, CA",28210,1 
"90305","06","43","CA","Inglewood, CA",14853,1 
"90401","06","33","CA","Santa Monica, CA",6722,1 
"90402","06","33","CA","Santa Monica, CA",12250,1 
"90403","06","33","CA","Santa Monica, CA",24525,1 
"90404","06","33","CA","Santa Monica, CA",21360,1 
"90405","06","33","CA","Santa Monica, CA",27048,0.995 
"90405","06","37","CA","Santa Monica, CA",138,0.005 
"90501","06","43","CA","Torrance, CA",43180,1 
"90502","06","43","CA","West Carson, CA",18010,1 
"90503","06","33","CA","Torrance, CA",25053,0.564 
"90503","06","43","CA","Torrance, CA",19330,0.436 
"90504","06","33","CA","Torrance, CA",146,0.005 
"90504","06","43","CA","Torrance, CA",31956,0.995 
"90505","06","33","CA","Torrance, CA",27784,0.758 
"90505","06","43","CA","Torrance, CA",8894,0.242 
"90601","06","32","CA","Whittier, CA",3163,0.099 
"90601","06","38","CA","Whittier, CA",28811,0.901 
"90602","06","38","CA","Whittier, CA",25777,1 
"90603","06","38","CA","Whittier, CA",20063,1 
"90604","06","38","CA","South Whittier, CA",39407,1 
"90605","06","38","CA","South Whittier, CA",40331,1 
"90606","06","38","CA","West Whittier-Los Nietos, CA",32396,1 
"90620","06","39","CA","Buena Park, CA",25992,0.576 
"90620","06","46","CA","Buena Park, CA",138,0.003 
"90620","06","47","CA","Buena Park, CA",18983,0.421 
"90621","06","39","CA","Buena Park, CA",35153,1 
"90623","06","38","CA","La Palma, CA",15554,1 
"90630","06","38","CA","Cypress, CA",321,0.007 
"90630","06","47","CA","Cypress, CA",47672,0.993 
"90631","06","39","CA","La Habra, CA",67619,1 
"90638","06","38","CA","La Mirada, CA",48530,0.99 
"90638","06","39","CA","La Mirada, CA",482,0.01 
"90640","06","27","CA","Montebello, CA",2,0 
"90640","06","38","CA","Montebello, CA",62419,0.998 
"90640","06","40","CA","Montebello, CA",128,0.002 
"90650","06","38","CA","Norwalk, CA",105549,1 
"90660","06","38","CA","Pico Rivera, CA",62928,1 
"90670","06","38","CA","Santa Fe Springs, CA",14866,1 
"90680","06","47","CA","Stanton, CA",29945,1 
"90701","06","38","CA","Artesia, CA",16591,1 
"90703","06","38","CA","Cerritos, CA",49399,1 
"90704","06","47","CA","Avalon, CA",4090,1 
"90706","06","38","CA","Bellflower, CA",40969,0.535 
"90706","06","40","CA","Bellflower, CA",35646,0.465 
"90710","06","33","CA","Los Angeles, CA",14709,0.578 
"90710","06","43","CA","Los Angeles, CA",10748,0.422 
"90712","06","38","CA","Lakewood, CA",22315,0.708 
"90712","06","47","CA","Lakewood, CA",9184,0.292 
"90713","06","38","CA","Lakewood, CA",19474,0.697 
"90713","06","47","CA","Lakewood, CA",8451,0.303 
"90715","06","38","CA","Lakewood, CA",20388,1 
"90716","06","38","CA","Hawaiian Gardens, CA",14184,1 
"90717","06","33","CA","Lomita, CA",550,0.026 
"90717","06","43","CA","Lomita, CA",20768,0.974 
"90720","06","47","CA","Los Alamitos, CA",21744,1 
"90720","06","48","CA","Los Alamitos, CA",7,0 
"90723","06","40","CA","Paramount, CA",54099,1 
"90731","06","33","CA","Los Angeles, CA",3385,0.057 
"90731","06","44","CA","Los Angeles, CA",56277,0.943 
"90732","06","33","CA","Los Angeles, CA",8223,0.389 
"90732","06","44","CA","Los Angeles, CA",12892,0.611 
"90740","06","47","CA","Seal Beach, CA",15,0.001 
"90740","06","48","CA","Seal Beach, CA",23714,0.999 
"90742","06","48","CA","Sunset Beach, CA",831,1 
"90743","06","48","CA","Seal Beach, CA",456,1 
"90744","06","33","CA","Los Angeles, CA",1287,0.024 
"90744","06","44","CA","Los Angeles, CA",52528,0.976 
"90745","06","44","CA","Carson, CA",57251,1 
"90746","06","44","CA","Carson, CA",25990,1 
"90755","06","47","CA","Signal Hill, CA",11074,1 
"90802","06","47","CA","Long Beach, CA",39347,1 
"90803","06","47","CA","Long Beach, CA",32031,1 
"90804","06","47","CA","Long Beach, CA",40311,1 
"90805","06","38","CA","Long Beach, CA",236,0.003 
"90805","06","44","CA","Long Beach, CA",83463,0.892 
"90805","06","47","CA","Long Beach, CA",9825,0.105 
"90806","06","47","CA","Long Beach, CA",42399,1 
"90807","06","47","CA","Long Beach, CA",31481,1 
"90808","06","47","CA","Long Beach, CA",38232,1 
"90810","06","44","CA","Long Beach, CA",7983,0.217 
"90810","06","47","CA","Long Beach, CA",28752,0.783 
"90813","06","47","CA","Long Beach, CA",58911,1 
"90814","06","47","CA","Long Beach, CA",19131,1 
"90815","06","47","CA","Long Beach, CA",39733,1 
"90822","06","47","CA","Long Beach, CA",117,1 
"91001","06","27","CA","Altadena, CA",36126,1 
"91006","06","27","CA","Arcadia, CA",28022,0.884 
"91006","06","32","CA","Arcadia, CA",3693,0.116 
"91007","06","27","CA","Arcadia, CA",34095,1 
"91008","06","27","CA","Bradbury, CA",1292,0.929 
"91008","06","32","CA","Bradbury, CA",99,0.071 
"91010","06","32","CA","Duarte, CA",26074,1 
"91011","06","27","CA","La Cañada Flintridge, CA",5,0 
"91011","06","28","CA","La Cañada Flintridge, CA",20275,1 
"91016","06","27","CA","Monrovia, CA",3616,0.089 
"91016","06","32","CA","Monrovia, CA",36982,0.911 
"91020","06","28","CA","La Crescenta-Montrose, CA",8415,1 
"91024","06","27","CA","Sierra Madre, CA",10917,1 
"91030","06","27","CA","South Pasadena, CA",25616,1 
"91040","06","28","CA","Los Angeles, CA",20347,0.999 
"91040","06","29","CA","Los Angeles, CA",25,0.001 
"91042","06","27","CA","Los Angeles, CA",2,0 
"91042","06","28","CA","Los Angeles, CA",27583,1 
"91046","06","28","CA","Glendale, CA",156,1 
"91101","06","27","CA","Pasadena, CA",20460,1 
"91103","06","27","CA","Pasadena, CA",24969,0.909 
"91103","06","28","CA","Pasadena, CA",2511,0.091 
"91104","06","27","CA","Pasadena, CA",36751,1 
"91105","06","27","CA","Pasadena, CA",2672,0.237 
"91105","06","28","CA","Pasadena, CA",8497,0.755 
"91105","06","34","CA","Pasadena, CA",85,0.008 
"91106","06","27","CA","Pasadena, CA",24229,1 
"91107","06","27","CA","Pasadena, CA",32940,1 
"91108","06","27","CA","San Marino, CA",13361,1 
"91201","06","28","CA","Glendale, CA",22781,1 
"91202","06","28","CA","Glendale, CA",22830,1 
"91203","06","28","CA","Glendale, CA",13220,1 
"91204","06","28","CA","Glendale, CA",16032,1 
"91205","06","28","CA","Glendale, CA",37810,1 
"91206","06","28","CA","Glendale, CA",33065,1 
"91207","06","28","CA","Glendale, CA",10506,1 
"91208","06","28","CA","Glendale, CA",16245,1 
"91210","06","28","CA","Glendale, CA",328,1 
"91214","06","28","CA","Glendale, CA",30356,1 
"91301","06","33","CA","Agoura Hills, CA",25488,1 
"91302","06","30","CA","Calabasas, CA",3282,0.128 
"91302","06","33","CA","Calabasas, CA",22427,0.872 
"91303","06","30","CA","Los Angeles, CA",26855,1 
"91304","06","25","CA","Los Angeles, CA",243,0.005 
"91304","06","30","CA","Los Angeles, CA",49988,0.995 
"91306","06","30","CA","Los Angeles, CA",45061,1 
"91307","06","30","CA","Los Angeles, CA",24474,1 
"91311","06","25","CA","Los Angeles, CA",1714,0.047 
"91311","06","30","CA","Los Angeles, CA",34843,0.953 
"91316","06","30","CA","Los Angeles, CA",26898,1 
"91320","06","26","CA","Thousand Oaks, CA",44274,1 
"91321","06","25","CA","Santa Clarita, CA",34805,0.998 
"91321","06","29","CA","Santa Clarita, CA",77,0.002 
"91324","06","30","CA","Los Angeles, CA",27669,1 
"91325","06","30","CA","Los Angeles, CA",32417,1 
"91326","06","25","CA","Los Angeles, CA",14558,0.432 
"91326","06","30","CA","Los Angeles, CA",19150,0.568 
"91330","06","30","CA","Los Angeles, CA",2702,1 
"91331","06","29","CA","Los Angeles, CA",103689,1 
"91335","06","30","CA","Los Angeles, CA",74363,1 
"91340","06","29","CA","San Fernando, CA",34188,1 
"91342","06","28","CA","Los Angeles, CA",902,0.01 
"91342","06","29","CA","Los Angeles, CA",90806,0.99 
"91342","06","30","CA","Los Angeles, CA",17,0 
"91343","06","29","CA","Los Angeles, CA",55222,0.916 
"91343","06","30","CA","Los Angeles, CA",5032,0.084 
"91344","06","25","CA","Los Angeles, CA",61,0.001 
"91344","06","29","CA","Los Angeles, CA",11240,0.217 
"91344","06","30","CA","Los Angeles, CA",40446,0.782 
"91345","06","29","CA","Los Angeles, CA",18496,1 
"91350","06","25","CA","Santa Clarita, CA",33348,1 
"91351","06","25","CA","Santa Clarita, CA",32362,1 
"91352","06","28","CA","Los Angeles, CA",6875,0.144 
"91352","06","29","CA","Los Angeles, CA",40932,0.856 
"91354","06","25","CA","Santa Clarita, CA",28722,1 
"91355","06","25","CA","Santa Clarita, CA",32605,1 
"91356","06","30","CA","Los Angeles, CA",29458,1 
